,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,MeanCornersHome,MeanCornersAway,MeanCardsHome,MeanCardsAway,MeanShotsHome,MeanShotsAway,MeanGoalsHome,MeanGoalsAway,MeanGoalsConHome,MeanGoalsConAway
90,E0,27/10/2018,Brighton,Wolves,1,0,H,0,0,D,A Taylor,2,25,1,7,11,8,1,10,3,0,0,0,3.2,3.2,2.5,10,4.1053,5.1316,1.5789,1.8947,9.7632,12.5526,0.9211,1.2368,1.5789,1.2105
91,E0,27/10/2018,Fulham,Bournemouth,0,3,A,0,1,A,A Marriner,11,12,1,5,16,3,5,5,2,1,1,0,2.9,3.75,2.4,10,4.2368,5.0263,1.7895,1.5789,11.9474,11.7368,0.8947,1.4737,2.1316,1.8421
92,E0,27/10/2018,Leicester,West Ham,1,1,D,0,1,A,M Oliver,21,11,7,3,17,5,8,0,1,1,0,1,2.1,3.5,3.8,10,5.5263,4.9474,1.5000,1.5526,13.5526,11.6053,1.3421,1.3684,1.2632,1.4474
93,E0,27/10/2018,Liverpool,Cardiff,4,1,H,1,0,H,S Attwell,19,2,7,1,6,4,8,0,0,0,0,0,1.11,11.0,26.0,10,6.5526,4.4211,1.0000,1.7368,15.1316,10.9737,2.3421,0.8947,0.5789,1.8158
94,E0,27/10/2018,Southampton,Newcastle,0,0,D,0,0,D,C Kavanagh,22,6,4,0,9,12,7,2,0,1,0,0,2.1,3.4,3.9,10,5.0789,4.7632,1.8684,1.5000,12.7105,11.7368,1.1842,1.1053,1.7105,1.2632
95,E0,27/10/2018,Watford,Huddersfield,3,0,H,2,0,H,M Dean,12,13,6,7,9,13,3,3,1,2,0,0,1.75,3.75,5.25,10,4.6579,4.2632,2.0263,1.4474,11.5000,10.5263,1.3684,0.5789,1.5526,2.0000
96,E0,28/10/2018,Burnley,Chelsea,0,4,A,0,1,A,C Pawson,7,24,1,8,14,10,4,4,4,2,0,0,11.0,5.0,1.36,10,3.6842,5.6579,1.9737,1.2895,9.4737,15.9737,1.1842,1.6579,1.7895,1.0263
97,E0,28/10/2018,Crystal Palace,Arsenal,2,2,D,1,0,H,M Atkinson,16,7,3,2,10,16,6,4,1,2,0,0,4.75,4.1,1.75,10,5.3947,2.8684,1.5263,1.8947,12.9737,12.2895,1.3421,1.9211,1.3947,1.3421
98,E0,28/10/2018,Man United,Everton,2,1,H,1,0,H,J Moss,14,14,10,6,15,12,8,4,2,1,0,0,1.72,3.9,5.25,10,5.2632,5.6579,1.9211,1.4474,13.8421,13.1053,1.7105,1.4211,1.4211,1.2105
99,E0,29/10/2018,Tottenham,Man City,0,1,A,0,1,A,K Friend,4,13,1,6,13,13,3,6,2,2,0,0,4.75,4.1,1.75,10,5.1053,7.8421,1.4737,1.1579,14.1316,17.9737,1.7632,2.5000,1.0263,0.6053
100,E0,03/11/2018,Arsenal,Liverpool,1,1,D,0,0,D,A Marriner,12,13,4,4,7,7,5,8,1,1,0,0,3.9,3.9,1.95,10,2.8684,6.5526,1.8947,1.0000,12.2895,15.1316,1.9211,2.3421,1.3421,0.5789
101,E0,03/11/2018,Bournemouth,Man United,1,2,A,1,1,D,P Tierney,18,18,7,8,12,12,9,5,4,3,0,0,3.6,3.7,2.1,10,5.0263,5.2632,1.5789,1.9211,11.7368,13.8421,1.4737,1.7105,1.8421,1.4211
102,E0,03/11/2018,Cardiff,Leicester,0,1,A,0,0,D,L Probert,11,13,2,5,13,12,6,12,2,2,0,0,3.8,3.4,2.14,10,4.4211,5.5263,1.7368,1.5000,10.9737,13.5526,0.8947,1.3421,1.8158,1.2632
103,E0,03/11/2018,Everton,Brighton,3,1,H,1,1,D,D Coote,14,5,3,3,9,17,6,4,0,1,0,0,1.61,4.0,6.5,10,5.6579,4.1053,1.4474,1.5789,13.1053,9.7632,1.4211,0.9211,1.2105,1.5789
104,E0,03/11/2018,Newcastle,Watford,1,0,H,0,0,D,C Pawson,10,16,2,1,12,11,8,9,1,5,0,0,2.75,3.25,2.8,10,4.7632,4.6579,1.5000,2.0263,11.7368,11.5000,1.1053,1.3684,1.2632,1.5526
105,E0,03/11/2018,West Ham,Burnley,4,2,H,1,1,D,R East,22,6,10,3,7,9,10,4,1,4,0,0,1.75,3.75,5.25,10,4.9474,3.6842,1.5526,1.9737,11.6053,9.4737,1.3684,1.1842,1.4474,1.7895
106,E0,03/11/2018,Wolves,Tottenham,2,3,A,0,2,A,M Dean,16,10,7,8,11,8,5,1,1,2,0,0,3.1,3.4,2.45,10,5.1316,5.1053,1.8947,1.4737,12.5526,14.1316,1.2368,1.7632,1.2105,1.0263
107,E0,04/11/2018,Chelsea,Crystal Palace,3,1,H,1,0,H,M Oliver,15,7,6,2,6,13,4,2,0,1,0,0,1.25,6.75,13.0,10,5.6579,5.3947,1.2895,1.5263,15.9737,12.9737,1.6579,1.3421,1.0263,1.3947
108,E0,04/11/2018,Man City,Southampton,6,1,H,4,1,H,L Mason,18,12,8,6,14,9,4,4,1,1,0,0,1.11,11.0,29.0,10,7.8421,5.0789,1.1579,1.8684,17.9737,12.7105,2.5000,1.1842,0.6053,1.7105
109,E0,05/11/2018,Huddersfield,Fulham,1,0,H,1,0,H,A Taylor,10,7,2,1,11,8,5,4,1,2,0,0,2.3,3.5,3.3,10,4.2632,4.2368,1.4474,1.7895,10.5263,11.9474,0.5789,0.8947,2.0000,2.1316
110,E0,10/11/2018,Cardiff,Brighton,2,1,H,1,1,D,M Atkinson,20,7,6,3,7,21,4,1,2,1,0,1,2.6,3.1,3.1,10,4.4211,4.1053,1.7368,1.5789,10.9737,9.7632,0.8947,0.9211,1.8158,1.5789
111,E0,10/11/2018,Crystal Palace,Tottenham,0,1,A,0,0,D,J Moss,11,11,4,2,12,9,10,6,1,1,0,0,4.5,3.75,1.85,10,5.3947,5.1053,1.5263,1.4737,12.9737,14.1316,1.3421,1.7632,1.3947,1.0263
112,E0,10/11/2018,Huddersfield,West Ham,1,1,D,1,0,H,C Kavanagh,15,12,7,5,9,8,5,6,1,1,0,0,3.4,3.25,2.35,10,4.2632,4.9474,1.4474,1.5526,10.5263,11.6053,0.5789,1.3684,2.0000,1.4474
113,E0,10/11/2018,Leicester,Burnley,0,0,D,0,0,D,M Dean,22,6,5,1,13,10,12,1,2,0,0,0,1.5,4.33,8.0,10,5.5263,3.6842,1.5000,1.9737,13.5526,9.4737,1.3421,1.1842,1.2632,1.7895
114,E0,10/11/2018,Newcastle,Bournemouth,2,1,H,2,1,H,L Probert,18,14,6,4,9,11,7,10,2,1,0,0,2.9,3.4,2.6,10,4.7632,5.0263,1.5000,1.5789,11.7368,11.7368,1.1053,1.4737,1.2632,1.8421
115,E0,10/11/2018,Southampton,Watford,1,1,D,1,0,H,S Hooper,14,12,4,6,13,13,7,6,3,2,0,0,2.5,3.3,3.1,10,5.0789,4.6579,1.8684,2.0263,12.7105,11.5000,1.1842,1.3684,1.7105,1.5526
116,E0,11/11/2018,Arsenal,Wolves,1,1,D,0,1,A,S Attwell,10,12,3,5,9,16,11,2,2,2,0,0,1.66,4.2,5.25,10,2.8684,5.1316,1.8947,1.8947,12.2895,12.5526,1.9211,1.2368,1.3421,1.2105
117,E0,11/11/2018,Chelsea,Everton,0,0,D,0,0,D,K Friend,15,6,4,1,7,11,5,5,4,3,0,0,1.4,5.25,8.5,10,5.6579,5.6579,1.2895,1.4474,15.9737,13.1053,1.6579,1.4211,1.0263,1.2105
118,E0,11/11/2018,Liverpool,Fulham,2,0,H,1,0,H,P Tierney,20,8,7,3,11,9,6,3,1,1,0,0,1.11,11.0,26.0,10,6.5526,4.2368,1.0000,1.7895,15.1316,11.9474,2.3421,0.8947,0.5789,2.1316
119,E0,11/11/2018,Man City,Man United,3,1,H,1,0,H,A Taylor,17,6,5,1,12,12,5,1,1,1,0,0,1.4,5.25,8.5,10,7.8421,5.2632,1.1579,1.9211,17.9737,13.8421,2.5000,1.7105,0.6053,1.4211
120,E0,24/11/2018,Brighton,Leicester,1,1,D,1,0,H,C Kavanagh,14,8,3,3,10,7,6,1,3,1,0,1,2.9,3.4,2.6,10,4.1053,5.5263,1.5789,1.5000,9.7632,13.5526,0.9211,1.3421,1.5789,1.2632
121,E0,24/11/2018,Everton,Cardiff,1,0,H,0,0,D,P Tierney,16,7,8,1,12,13,7,3,0,3,0,0,1.4,5.0,9.0,10,5.6579,4.4211,1.4474,1.7368,13.1053,10.9737,1.4211,0.8947,1.2105,1.8158
122,E0,24/11/2018,Fulham,Southampton,3,2,H,2,1,H,M Oliver,10,19,5,8,10,6,2,5,2,3,0,0,2.62,3.5,2.8,10,4.2368,5.0789,1.7895,1.8684,11.9474,12.7105,0.8947,1.1842,2.1316,1.7105
123,E0,24/11/2018,Man United,Crystal Palace,0,0,D,0,0,D,L Mason,12,13,5,2,13,12,10,3,1,2,0,0,1.4,5.25,8.0,10,5.2632,5.3947,1.9211,1.5263,13.8421,12.9737,1.7105,1.3421,1.4211,1.3947
124,E0,24/11/2018,Tottenham,Chelsea,3,1,H,2,0,H,M Atkinson,18,13,9,2,19,12,4,4,0,3,0,0,2.8,3.5,2.6,10,5.1053,5.6579,1.4737,1.2895,14.1316,15.9737,1.7632,1.6579,1.0263,1.0263
125,E0,24/11/2018,Watford,Liverpool,0,3,A,0,0,D,J Moss,5,10,1,7,12,13,5,5,0,0,0,1,6.5,4.33,1.55,10,4.6579,6.5526,2.0263,1.0000,11.5000,15.1316,1.3684,2.3421,1.5526,0.5789
126,E0,24/11/2018,West Ham,Man City,0,4,A,0,3,A,A Marriner,9,9,1,6,6,3,8,1,0,0,0,0,13.0,6.5,1.25,10,4.9474,7.8421,1.5526,1.1579,11.6053,17.9737,1.3684,2.5000,1.4474,0.6053
127,E0,25/11/2018,Bournemouth,Arsenal,1,2,A,1,1,D,C Pawson,11,20,5,4,6,9,5,8,2,1,0,0,3.5,3.75,1.95,10,5.0263,2.8684,1.5789,1.8947,11.7368,12.2895,1.4737,1.9211,1.8421,1.3421
128,E0,25/11/2018,Wolves,Huddersfield,0,2,A,0,1,A,K Friend,12,14,3,6,9,8,3,5,1,2,0,0,1.5,4.33,8.0,10,5.1316,4.2632,1.8947,1.4474,12.5526,10.5263,1.2368,0.5789,1.2105,2.0000
129,E0,26/11/2018,Burnley,Newcastle,1,2,A,1,2,A,A Taylor,14,17,4,3,6,11,5,5,0,1,0,0,2.9,3.2,2.75,10,3.6842,4.7632,1.9737,1.5000,9.4737,11.7368,1.1842,1.1053,1.7895,1.2632
130,E0,30/11/2018,Cardiff,Wolves,2,1,H,0,1,A,A Marriner,17,15,3,4,3,12,7,6,1,2,0,0,3.8,3.25,2.2,10,4.4211,5.1316,1.7368,1.8947,10.9737,12.5526,0.8947,1.2368,1.8158,1.2105
131,E0,01/12/2018,Crystal Palace,Burnley,2,0,H,1,0,H,L Probert,29,4,9,0,9,10,10,2,1,1,0,0,1.61,3.9,6.5,10,5.3947,3.6842,1.5263,1.9737,12.9737,9.4737,1.3421,1.1842,1.3947,1.7895
132,E0,01/12/2018,Huddersfield,Brighton,1,2,A,1,1,D,M Oliver,7,14,2,6,10,12,2,6,0,2,1,0,2.5,3.0,3.4,10,4.2632,4.1053,1.4474,1.5789,10.5263,9.7632,0.5789,0.9211,2.0000,1.5789
133,E0,01/12/2018,Leicester,Watford,2,0,H,2,0,H,G Scott,7,8,3,0,7,6,4,8,2,1,0,1,2.25,3.3,3.6,10,5.5263,4.6579,1.5000,2.0263,13.5526,11.5000,1.3421,1.3684,1.2632,1.5526
134,E0,01/12/2018,Man City,Bournemouth,3,1,H,1,1,D,S Attwell,16,4,6,1,9,3,8,4,0,0,0,0,1.11,11.0,26.0,10,7.8421,5.0263,1.1579,1.5789,17.9737,11.7368,2.5000,1.4737,0.6053,1.8421
135,E0,01/12/2018,Newcastle,West Ham,0,3,A,0,1,A,P Tierney,16,7,4,4,10,10,7,3,3,3,0,0,2.5,3.3,3.1,10,4.7632,4.9474,1.5000,1.5526,11.7368,11.6053,1.1053,1.3684,1.2632,1.4474
136,E0,01/12/2018,Southampton,Man United,2,2,D,2,2,D,K Friend,16,11,6,5,12,13,3,5,4,4,0,0,4.33,3.6,1.95,10,5.0789,5.2632,1.8684,1.9211,12.7105,13.8421,1.1842,1.7105,1.7105,1.4211
137,E0,02/12/2018,Arsenal,Tottenham,4,2,H,1,2,A,M Dean,22,11,7,6,15,17,8,5,3,3,0,1,2.62,3.6,2.75,10,2.8684,5.1053,1.8947,1.4737,12.2895,14.1316,1.9211,1.7632,1.3421,1.0263
138,E0,02/12/2018,Chelsea,Fulham,2,0,H,1,0,H,C Pawson,16,9,9,4,8,17,4,6,2,1,0,0,1.18,8.0,17.0,10,5.6579,4.2368,1.2895,1.7895,15.9737,11.9474,1.6579,0.8947,1.0263,2.1316
139,E0,02/12/2018,Liverpool,Everton,1,0,H,0,0,D,C Kavanagh,16,9,3,3,12,7,8,1,3,2,0,0,1.4,5.0,9.0,10,6.5526,5.6579,1.0000,1.4474,15.1316,13.1053,2.3421,1.4211,0.5789,1.2105
140,E0,04/12/2018,Bournemouth,Huddersfield,2,1,H,2,1,H,R East,6,23,2,6,14,11,4,8,4,2,0,0,1.66,3.8,6.0,10,5.0263,4.2632,1.5789,1.4474,11.7368,10.5263,1.4737,0.5789,1.8421,2.0000
141,E0,04/12/2018,Brighton,Crystal Palace,3,1,H,3,0,H,K Friend,9,18,3,5,14,12,4,5,2,3,1,0,3.0,3.1,2.7,10,4.1053,5.3947,1.5789,1.5263,9.7632,12.9737,0.9211,1.3421,1.5789,1.3947
142,E0,04/12/2018,Watford,Man City,1,2,A,0,1,A,P Tierney,11,15,7,7,4,8,3,11,0,1,0,0,11.0,6.0,1.3,10,4.6579,7.8421,2.0263,1.1579,11.5000,17.9737,1.3684,2.5000,1.5526,0.6053
143,E0,04/12/2018,West Ham,Cardiff,3,1,H,0,0,D,G Scott,17,9,11,5,10,10,10,4,1,2,0,0,1.66,4.0,5.75,10,4.9474,4.4211,1.5526,1.7368,11.6053,10.9737,1.3684,0.8947,1.4474,1.8158
144,E0,05/12/2018,Burnley,Liverpool,1,3,A,0,0,D,S Attwell,10,18,6,12,10,3,5,9,1,0,0,0,14.0,5.75,1.28,10,3.6842,6.5526,1.9737,1.0000,9.4737,15.1316,1.1842,2.3421,1.7895,0.5789
145,E0,05/12/2018,Everton,Newcastle,1,1,D,1,1,D,L Mason,19,8,3,5,7,18,14,2,0,5,0,0,1.6,4.0,6.5,10,5.6579,4.7632,1.4474,1.5000,13.1053,11.7368,1.4211,1.1053,1.2105,1.2632
146,E0,05/12/2018,Fulham,Leicester,1,1,D,1,0,H,D Coote,25,13,7,5,12,7,10,8,0,0,0,0,3.0,3.5,2.45,10,4.2368,5.5263,1.7895,1.5000,11.9474,13.5526,0.8947,1.3421,2.1316,1.2632
147,E0,05/12/2018,Man United,Arsenal,2,2,D,1,1,D,A Marriner,10,9,7,4,13,10,4,4,3,3,0,0,2.45,3.5,3.0,10,5.2632,2.8684,1.9211,1.8947,13.8421,12.2895,1.7105,1.9211,1.4211,1.3421
148,E0,05/12/2018,Tottenham,Southampton,3,1,H,1,0,H,A Taylor,13,18,8,5,7,5,8,6,0,0,0,0,1.36,5.25,9.5,10,5.1053,5.0789,1.4737,1.8684,14.1316,12.7105,1.7632,1.1842,1.0263,1.7105
149,E0,05/12/2018,Wolves,Chelsea,2,1,H,0,1,A,J Moss,6,17,2,3,18,10,1,5,4,4,0,0,5.0,3.75,1.8,10,5.1316,5.6579,1.8947,1.2895,12.5526,15.9737,1.2368,1.6579,1.2105,1.0263
150,E0,08/12/2018,Arsenal,Huddersfield,1,0,H,0,0,D,P Tierney,14,6,2,0,13,20,7,1,5,4,0,0,1.28,6.0,12.0,10,2.8684,4.2632,1.8947,1.4474,12.2895,10.5263,1.9211,0.5789,1.3421,2.0000
151,E0,08/12/2018,Bournemouth,Liverpool,0,4,A,0,1,A,L Mason,8,10,2,4,9,11,6,6,2,1,0,0,5.75,4.5,1.6,10,5.0263,6.5526,1.5789,1.0000,11.7368,15.1316,1.4737,2.3421,1.8421,0.5789
152,E0,08/12/2018,Burnley,Brighton,1,0,H,1,0,H,M Atkinson,14,14,4,1,11,11,2,7,2,0,0,0,2.9,3.2,2.75,10,3.6842,4.1053,1.9737,1.5789,9.4737,9.7632,1.1842,0.9211,1.7895,1.5789
153,E0,08/12/2018,Cardiff,Southampton,1,0,H,0,0,D,J Moss,13,12,4,1,9,10,7,7,2,2,0,0,2.9,3.25,2.7,10,4.4211,5.0789,1.7368,1.8684,10.9737,12.7105,0.8947,1.1842,1.8158,1.7105
154,E0,08/12/2018,Chelsea,Man City,2,0,H,1,0,H,M Oliver,8,14,5,4,12,11,1,13,2,0,0,0,4.0,3.8,1.95,10,5.6579,7.8421,1.2895,1.1579,15.9737,17.9737,1.6579,2.5000,1.0263,0.6053
155,E0,08/12/2018,Leicester,Tottenham,0,2,A,0,1,A,C Pawson,11,7,3,2,12,7,6,5,3,1,0,0,3.8,3.75,2.0,10,5.5263,5.1053,1.5000,1.4737,13.5526,14.1316,1.3421,1.7632,1.2632,1.0263
156,E0,08/12/2018,Man United,Fulham,4,1,H,3,0,H,L Probert,20,10,11,4,11,15,10,3,1,1,0,1,1.33,5.75,10.0,10,5.2632,4.2368,1.9211,1.7895,13.8421,11.9474,1.7105,0.8947,1.4211,2.1316
157,E0,08/12/2018,West Ham,Crystal Palace,3,2,H,0,1,A,A Taylor,13,8,6,4,10,8,5,3,1,2,0,0,2.3,3.4,3.4,10,4.9474,5.3947,1.5526,1.5263,11.6053,12.9737,1.3684,1.3421,1.4474,1.3947
158,E0,09/12/2018,Newcastle,Wolves,1,2,A,1,1,D,M Dean,12,13,4,6,10,17,4,6,2,5,1,0,2.9,3.2,2.7,10,4.7632,5.1316,1.5000,1.8947,11.7368,12.5526,1.1053,1.2368,1.2632,1.2105
159,E0,10/12/2018,Everton,Watford,2,2,D,1,0,H,K Friend,12,15,5,3,13,13,6,6,1,1,0,0,1.8,3.75,5.0,10,5.6579,4.6579,1.4474,2.0263,13.1053,11.5000,1.4211,1.3684,1.2105,1.5526
160,E0,15/12/2018,Crystal Palace,Leicester,1,0,H,1,0,H,M Oliver,8,12,1,2,10,8,4,4,2,1,0,0,2.62,3.2,3.0,10,5.3947,5.5263,1.5263,1.5000,12.9737,13.5526,1.3421,1.3421,1.3947,1.2632
161,E0,15/12/2018,Fulham,West Ham,0,2,A,0,2,A,M Dean,16,6,4,3,14,10,6,4,2,1,0,0,2.9,3.6,2.5,10,4.2368,4.9474,1.7895,1.5526,11.9474,11.6053,0.8947,1.3684,2.1316,1.4474
162,E0,15/12/2018,Huddersfield,Newcastle,0,1,A,0,0,D,A Taylor,15,8,5,5,5,13,10,1,1,1,0,0,2.6,3.1,3.1,10,4.2632,4.7632,1.4474,1.5000,10.5263,11.7368,0.5789,1.1053,2.0000,1.2632
163,E0,15/12/2018,Man City,Everton,3,1,H,1,0,H,C Pawson,13,9,5,2,7,9,6,2,1,2,0,0,1.22,7.5,13.0,10,7.8421,5.6579,1.1579,1.4474,17.9737,13.1053,2.5000,1.4211,0.6053,1.2105
164,E0,15/12/2018,Tottenham,Burnley,1,0,H,0,0,D,G Scott,15,4,3,0,7,8,8,3,0,2,0,0,1.18,8.0,19.0,10,5.1053,3.6842,1.4737,1.9737,14.1316,9.4737,1.7632,1.1842,1.0263,1.7895
165,E0,15/12/2018,Watford,Cardiff,3,2,H,1,0,H,A Madley,17,10,8,3,7,5,5,0,0,0,0,0,1.64,3.9,6.0,10,4.6579,4.4211,2.0263,1.7368,11.5000,10.9737,1.3684,0.8947,1.5526,1.8158
166,E0,15/12/2018,Wolves,Bournemouth,2,0,H,1,0,H,S Hooper,9,13,3,3,15,7,5,3,1,2,0,0,1.95,3.6,4.33,10,5.1316,5.0263,1.8947,1.5789,12.5526,11.7368,1.2368,1.4737,1.2105,1.8421
167,E0,16/12/2018,Brighton,Chelsea,1,2,A,0,2,A,S Attwell,6,10,2,3,14,6,4,1,2,2,0,0,7.5,4.5,1.5,10,4.1053,5.6579,1.5789,1.2895,9.7632,15.9737,0.9211,1.6579,1.5789,1.0263
168,E0,16/12/2018,Liverpool,Man United,3,1,H,1,1,D,M Atkinson,36,6,11,2,6,14,13,2,0,2,0,0,1.57,4.5,6.0,10,6.5526,5.2632,1.0000,1.9211,15.1316,13.8421,2.3421,1.7105,0.5789,1.4211
169,E0,16/12/2018,Southampton,Arsenal,3,2,H,2,1,H,C Kavanagh,12,13,7,4,12,10,4,5,3,1,0,0,4.1,3.9,1.9,10,5.0789,2.8684,1.8684,1.8947,12.7105,12.2895,1.1842,1.9211,1.7105,1.3421
170,E0,21/12/2018,Wolves,Liverpool,0,2,A,0,1,A,C Pawson,11,15,5,6,7,3,1,10,0,0,0,0,7.0,4.0,1.57,10,5.1316,6.5526,1.8947,1.0000,12.5526,15.1316,1.2368,2.3421,1.2105,0.5789
171,E0,22/12/2018,Arsenal,Burnley,3,1,H,1,0,H,K Friend,10,7,6,2,10,14,1,3,2,5,0,0,1.25,6.5,15.0,10,2.8684,3.6842,1.8947,1.9737,12.2895,9.4737,1.9211,1.1842,1.3421,1.7895
172,E0,22/12/2018,Bournemouth,Brighton,2,0,H,1,0,H,M Dean,14,10,3,5,8,18,6,5,2,0,0,1,1.9,3.7,4.33,10,5.0263,4.1053,1.5789,1.5789,11.7368,9.7632,1.4737,0.9211,1.8421,1.5789
173,E0,22/12/2018,Cardiff,Man United,1,5,A,1,3,A,M Oliver,9,17,3,9,13,13,4,7,2,1,0,0,6.5,4.2,1.57,10,4.4211,5.2632,1.7368,1.9211,10.9737,13.8421,0.8947,1.7105,1.8158,1.4211
174,E0,22/12/2018,Chelsea,Leicester,0,1,A,0,0,D,L Probert,17,8,5,3,10,9,9,5,0,2,0,0,1.33,5.5,11.0,10,5.6579,5.5263,1.2895,1.5000,15.9737,13.5526,1.6579,1.3421,1.0263,1.2632
175,E0,22/12/2018,Huddersfield,Southampton,1,3,A,0,2,A,S Attwell,16,13,5,6,12,9,8,2,2,3,0,0,3.1,3.1,2.6,10,4.2632,5.0789,1.4474,1.8684,10.5263,12.7105,0.5789,1.1842,2.0000,1.7105
176,E0,22/12/2018,Man City,Crystal Palace,2,3,A,1,2,A,A Marriner,19,5,5,3,7,6,13,0,0,4,0,0,1.14,10.0,21.0,10,7.8421,5.3947,1.1579,1.5263,17.9737,12.9737,2.5000,1.3421,0.6053,1.3947
177,E0,22/12/2018,Newcastle,Fulham,0,0,D,0,0,D,M Atkinson,9,4,0,2,9,12,6,0,1,2,0,0,2.0,3.6,4.0,10,4.7632,4.2368,1.5000,1.7895,11.7368,11.9474,1.1053,0.8947,1.2632,2.1316
178,E0,22/12/2018,West Ham,Watford,0,2,A,0,1,A,L Mason,18,11,7,5,9,11,10,4,3,2,0,0,2.37,3.5,3.1,10,4.9474,4.6579,1.5526,2.0263,11.6053,11.5000,1.3684,1.3684,1.4474,1.5526
179,E0,23/12/2018,Everton,Tottenham,2,6,A,1,3,A,P Tierney,10,17,3,8,13,9,2,1,0,2,0,0,3.25,3.5,2.3,10,5.6579,5.1053,1.4474,1.4737,13.1053,14.1316,1.4211,1.7632,1.2105,1.0263
180,E0,26/12/2018,Brighton,Arsenal,1,1,D,1,1,D,A Taylor,12,7,3,4,10,4,4,9,2,1,0,0,5.25,3.9,1.72,10,4.1053,2.8684,1.5789,1.8947,9.7632,12.2895,0.9211,1.9211,1.5789,1.3421
181,E0,26/12/2018,Burnley,Everton,1,5,A,1,3,A,M Oliver,11,13,4,6,11,19,5,7,2,4,0,0,4.33,3.5,1.95,10,3.6842,5.6579,1.9737,1.4474,9.4737,13.1053,1.1842,1.4211,1.7895,1.2105
182,E0,26/12/2018,Crystal Palace,Cardiff,0,0,D,0,0,D,L Probert,31,9,5,4,9,11,12,1,0,3,0,0,1.66,4.0,5.75,10,5.3947,4.4211,1.5263,1.7368,12.9737,10.9737,1.3421,0.8947,1.3947,1.8158
183,E0,26/12/2018,Fulham,Wolves,1,1,D,0,0,D,A Marriner,11,14,9,5,9,6,2,0,2,1,0,0,3.25,3.4,2.37,10,4.2368,5.1316,1.7895,1.8947,11.9474,12.5526,0.8947,1.2368,2.1316,1.2105
184,E0,26/12/2018,Leicester,Man City,2,1,H,1,1,D,M Dean,10,11,5,4,5,8,3,7,2,2,0,1,9.5,5.25,1.36,10,5.5263,7.8421,1.5000,1.1579,13.5526,17.9737,1.3421,2.5000,1.2632,0.6053
185,E0,26/12/2018,Liverpool,Newcastle,4,0,H,1,0,H,G Scott,16,6,8,2,7,9,10,2,0,0,0,0,1.16,8.5,19.0,10,6.5526,4.7632,1.0000,1.5000,15.1316,11.7368,2.3421,1.1053,0.5789,1.2632
186,E0,26/12/2018,Man United,Huddersfield,3,1,H,1,0,H,J Moss,16,10,10,2,9,13,5,3,1,1,0,0,1.25,6.5,15.0,10,5.2632,4.2632,1.9211,1.4474,13.8421,10.5263,1.7105,0.5789,1.4211,2.0000
187,E0,26/12/2018,Tottenham,Bournemouth,5,0,H,3,0,H,C Kavanagh,10,14,7,4,4,8,3,4,2,1,0,0,1.36,5.5,9.0,10,5.1053,5.0263,1.4737,1.5789,14.1316,11.7368,1.7632,1.4737,1.0263,1.8421
188,E0,26/12/2018,Watford,Chelsea,1,2,A,1,1,D,M Atkinson,10,10,2,4,15,5,3,4,1,0,0,0,5.25,3.8,1.75,10,4.6579,5.6579,2.0263,1.2895,11.5000,15.9737,1.3684,1.6579,1.5526,1.0263
189,E0,27/12/2018,Southampton,West Ham,1,2,A,0,0,D,C Pawson,11,16,5,5,10,3,4,5,2,0,0,0,2.3,3.5,3.3,10,5.0789,4.9474,1.8684,1.5526,12.7105,11.6053,1.1842,1.3684,1.7105,1.4474
190,E0,29/12/2018,Brighton,Everton,1,0,H,0,0,D,A Madley,11,13,3,4,10,11,6,6,0,2,0,0,3.25,3.4,2.14,10,4.1053,5.6579,1.5789,1.4474,9.7632,13.1053,0.9211,1.4211,1.5789,1.2105
191,E0,29/12/2018,Fulham,Huddersfield,1,0,H,0,0,D,K Friend,14,9,5,5,12,10,4,3,3,1,0,0,2.0,3.4,3.75,10,4.2368,4.2632,1.7895,1.4474,11.9474,10.5263,0.8947,0.5789,2.1316,2.0000
192,E0,29/12/2018,Leicester,Cardiff,0,1,A,0,0,D,S Hooper,16,12,7,3,14,16,10,4,0,2,0,0,1.55,4.0,6.0,10,5.5263,4.4211,1.5000,1.7368,13.5526,10.9737,1.3421,0.8947,1.2632,1.8158
193,E0,29/12/2018,Liverpool,Arsenal,5,1,H,4,1,H,M Oliver,15,8,10,2,8,13,5,3,1,2,0,0,1.5,4.5,5.75,10,6.5526,2.8684,1.0000,1.8947,15.1316,12.2895,2.3421,1.9211,0.5789,1.3421
194,E0,29/12/2018,Tottenham,Wolves,1,3,A,1,0,H,S Attwell,10,11,3,4,7,7,6,7,3,2,0,0,1.33,5.0,8.5,10,5.1053,5.1316,1.4737,1.8947,14.1316,12.5526,1.7632,1.2368,1.0263,1.2105
195,E0,29/12/2018,Watford,Newcastle,1,1,D,0,1,A,R East,12,8,5,2,17,16,3,6,1,2,0,0,1.85,3.6,4.0,10,4.6579,4.7632,2.0263,1.5000,11.5000,11.7368,1.3684,1.1053,1.5526,1.2632
196,E0,30/12/2018,Burnley,West Ham,2,0,H,2,0,H,D Coote,17,11,5,4,15,11,5,5,1,4,0,0,3.3,3.2,2.25,10,3.6842,4.9474,1.9737,1.5526,9.4737,11.6053,1.1842,1.3684,1.7895,1.4474
