,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,MeanCornersHome,MeanCornersAway,MeanCardsHome,MeanCardsAway,MeanShotsHome,MeanShotsAway,MeanGoalsHome,MeanGoalsAway,MeanGoalsConHome,MeanGoalsConAway
14,E0,19/08/09,Hull,Tottenham,1,5,A,1,3,A,C Foy,9,18,7,12,23,13,6,5,3,2,0,0,3.75,3.5,2.0,1,3.9474,6.3421,1.6842,1.5263,10.2105,17.9211,0.8947,1.7632,1.9737,1.0789
15,E0,19/08/09,Liverpool,Stoke,4,0,H,2,0,H,P Walton,18,6,13,3,10,9,11,5,0,1,0,0,1.25,5.5,13.0,1,7.0526,4.7632,1.4474,1.6579,16.8947,10.5789,1.6053,0.8947,0.9211,1.2632
16,E0,22/08/09,Arsenal,Portsmouth,4,1,H,2,1,H,S Bennett,19,9,16,4,9,10,8,4,1,0,0,0,1.17,7.0,19.0,1,6.7632,4.9737,1.4737,1.7895,17.3684,14.0263,2.1842,0.8947,1.0789,1.7368
17,E0,22/08/09,Birmingham,Stoke,0,0,D,0,0,D,C Foy,8,13,6,3,8,13,3,3,0,3,0,0,2.3,3.2,3.25,1,4.8947,4.7632,1.9474,1.6579,11.8947,10.5789,1.0000,0.8947,1.2368,1.2632
18,E0,22/08/09,Hull,Bolton,1,0,H,0,0,D,M Jones,12,20,5,10,19,19,4,12,3,2,0,0,2.6,3.25,2.8,1,3.9474,4.8158,1.6842,1.9474,10.2105,14.6842,0.8947,1.1053,1.9737,1.7632
19,E0,22/08/09,Man City,Wolves,1,0,H,1,0,H,L Mason,16,10,11,2,7,11,5,6,0,1,0,0,1.33,4.5,12.0,1,6.2368,5.3684,1.2895,1.6579,13.8421,11.4737,1.9211,0.8421,1.1842,1.4737
20,E0,22/08/09,Sunderland,Blackburn,2,1,H,1,1,D,A Wiley,8,18,5,5,12,14,0,10,2,1,0,0,2.1,3.25,3.75,1,4.7368,4.7632,2.0263,1.5000,11.6842,12.8684,1.2632,1.0789,1.4737,1.4474
21,E0,22/08/09,Wigan,Man United,0,5,A,0,0,D,H Webb,16,16,7,13,11,8,3,5,2,2,0,0,6.5,4.0,1.53,1,4.7632,7.8158,1.7105,1.2895,14.6053,18.2895,0.9737,2.2632,2.0789,0.7368
22,E0,23/08/09,Burnley,Everton,1,0,H,1,0,H,P Dowd,8,17,4,11,11,13,3,7,1,0,0,0,3.4,3.3,2.2,1,4.5789,6.0526,1.5000,1.5000,12.0789,15.5000,1.1053,1.5789,2.1579,1.2895
23,E0,23/08/09,Fulham,Chelsea,0,2,A,0,1,A,A Marriner,4,12,1,4,11,10,4,7,0,0,0,0,6.5,3.8,1.57,1,4.6579,7.5263,1.2105,1.4211,12.1842,21.9474,1.0263,2.7105,1.2105,0.8421
24,E0,23/08/09,West Ham,Tottenham,1,2,A,0,0,D,M Clattenburg,17,17,8,10,13,11,4,8,2,1,0,0,3.1,3.25,2.38,1,4.7368,6.3421,1.6316,1.5263,14.4474,17.9211,1.2368,1.7632,1.7368,1.0789
25,E0,24/08/09,Liverpool,Aston Villa,1,3,A,0,2,A,M Atkinson,21,7,12,4,15,11,10,4,3,2,0,0,1.44,4.2,8.0,1,7.0526,6.2105,1.4474,1.5526,16.8947,13.0789,1.6053,1.3684,0.9211,1.0263
26,E0,29/08/09,Blackburn,West Ham,0,0,D,0,0,D,P Dowd,19,11,9,5,13,18,5,2,1,3,0,0,2.2,3.3,3.5,1,4.7632,4.7368,1.5000,1.6316,12.8684,14.4474,1.0789,1.2368,1.4474,1.7368
27,E0,29/08/09,Bolton,Liverpool,2,3,A,1,1,D,A Wiley,8,26,5,14,14,7,5,11,3,1,1,0,7.0,4.0,1.53,1,4.8158,7.0526,1.9474,1.4474,14.6842,16.8947,1.1053,1.6053,1.7632,0.9211
28,E0,29/08/09,Chelsea,Burnley,3,0,H,1,0,H,M Clattenburg,27,3,17,0,7,5,10,1,0,1,0,0,1.14,8.0,21.0,1,7.5263,4.5789,1.4211,1.5000,21.9474,12.0789,2.7105,1.1053,0.8421,2.1579
29,E0,29/08/09,Man United,Arsenal,2,1,H,0,1,A,M Dean,10,9,4,3,21,15,6,5,3,6,0,0,2.2,3.3,3.5,1,7.8158,6.7632,1.2895,1.4737,18.2895,17.3684,2.2632,2.1842,0.7368,1.0789
30,E0,29/08/09,Stoke,Sunderland,1,0,H,1,0,H,M Jones,13,9,7,6,9,8,10,10,0,2,0,0,2.38,3.25,3.2,1,4.7632,4.7368,1.6579,2.0263,10.5789,11.6842,0.8947,1.2632,1.2632,1.4737
31,E0,29/08/09,Tottenham,Birmingham,2,1,H,0,0,D,P Walton,20,11,14,6,12,10,7,3,2,2,0,0,1.36,4.75,9.0,1,6.3421,4.8947,1.5263,1.9474,17.9211,11.8947,1.7632,1.0000,1.0789,1.2368
32,E0,29/08/09,Wolves,Hull,1,1,D,0,1,A,S Attwell,24,5,17,4,11,15,8,2,0,2,0,0,2.1,3.3,3.6,1,5.3684,3.9474,1.6579,1.6842,11.4737,10.2105,0.8421,0.8947,1.4737,1.9737
33,E0,30/08/09,Aston Villa,Fulham,2,0,H,1,0,H,S Bennett,9,6,4,3,9,9,9,4,1,2,0,0,1.73,3.6,5.25,1,6.2105,4.6579,1.5526,1.2105,13.0789,12.1842,1.3684,1.0263,1.0263,1.2105
34,E0,30/08/09,Everton,Wigan,2,1,H,0,0,D,L Probert,26,12,14,7,11,24,12,5,1,5,0,0,1.73,3.6,5.25,1,6.0526,4.7632,1.5000,1.7105,15.5000,14.6053,1.5789,0.9737,1.2895,2.0789
35,E0,30/08/09,Portsmouth,Man City,0,1,A,0,1,A,H Webb,11,12,6,8,12,7,3,11,2,1,0,0,6.5,3.8,1.57,1,4.9737,6.2368,1.7895,1.2895,14.0263,13.8421,0.8947,1.9211,1.7368,1.1842
36,E0,12/09/09,Blackburn,Wolves,3,1,H,1,0,H,S Bennett,13,9,10,5,13,16,10,6,1,2,0,0,1.83,3.5,4.5,1,4.7632,5.3684,1.5000,1.6579,12.8684,11.4737,1.0789,0.8421,1.4474,1.4737
37,E0,12/09/09,Liverpool,Burnley,4,0,H,2,0,H,L Mason,27,6,16,3,8,10,7,5,0,2,0,0,1.2,6.5,15.0,1,7.0526,4.5789,1.4474,1.5000,16.8947,12.0789,1.6053,1.1053,0.9211,2.1579
38,E0,12/09/09,Man City,Arsenal,4,2,H,1,0,H,M Clattenburg,10,19,6,9,13,12,3,12,3,2,0,0,2.88,3.25,2.5,1,6.2368,6.7632,1.2895,1.4737,13.8421,17.3684,1.9211,2.1842,1.1842,1.0789
39,E0,12/09/09,Portsmouth,Bolton,2,3,A,1,2,A,C Foy,21,14,11,6,17,17,7,5,2,0,0,0,2.6,3.2,2.8,1,4.9737,4.8158,1.7895,1.9474,14.0263,14.6842,0.8947,1.1053,1.7368,1.7632
40,E0,12/09/09,Stoke,Chelsea,1,2,A,1,1,D,M Dean,4,18,2,10,13,11,4,14,3,3,0,0,9.0,4.5,1.4,1,4.7632,7.5263,1.6579,1.4211,10.5789,21.9474,0.8947,2.7105,1.2632,0.8421
41,E0,12/09/09,Sunderland,Hull,4,1,H,1,1,D,M Atkinson,7,6,4,5,18,15,7,8,2,2,0,0,1.75,3.5,5.0,1,4.7368,3.9474,2.0263,1.6842,11.6842,10.2105,1.2632,0.8947,1.4737,1.9737
42,E0,12/09/09,Tottenham,Man United,1,3,A,1,2,A,A Marriner,11,17,7,13,16,13,3,9,3,2,0,1,3.1,3.4,2.3,1,6.3421,7.8158,1.5263,1.2895,17.9211,18.2895,1.7632,2.2632,1.0789,0.7368
43,E0,12/09/09,Wigan,West Ham,1,0,H,0,0,D,A Wiley,12,12,6,5,13,11,6,7,2,1,0,0,2.3,3.25,3.25,1,4.7632,4.7368,1.7105,1.6316,14.6053,14.4474,0.9737,1.2368,2.0789,1.7368
44,E0,13/09/09,Birmingham,Aston Villa,0,1,A,0,0,D,H Webb,11,12,7,5,10,20,7,1,1,2,0,0,3.4,3.25,2.25,1,4.8947,6.2105,1.9474,1.5526,11.8947,13.0789,1.0000,1.3684,1.2368,1.0263
45,E0,13/09/09,Fulham,Everton,2,1,H,0,1,A,P Walton,14,6,8,6,6,10,5,3,1,0,0,0,2.6,3.2,2.8,1,4.6579,6.0526,1.2105,1.5000,12.1842,15.5000,1.0263,1.5789,1.2105,1.2895
46,E0,19/09/09,Arsenal,Wigan,4,0,H,1,0,H,M Jones,23,8,11,5,6,18,6,4,2,2,0,0,1.25,5.5,13.0,1,6.7632,4.7632,1.4737,1.7105,17.3684,14.6053,2.1842,0.9737,1.0789,2.0789
47,E0,19/09/09,Aston Villa,Portsmouth,2,0,H,2,0,H,S Attwell,7,17,5,12,17,12,7,5,2,0,0,0,1.4,4.2,10.0,1,6.2105,4.9737,1.5526,1.7895,13.0789,14.0263,1.3684,0.8947,1.0263,1.7368
48,E0,19/09/09,Bolton,Stoke,1,1,D,0,0,D,M Clattenburg,11,10,5,6,6,11,4,6,2,2,0,0,2.1,3.25,3.75,1,4.8158,4.7632,1.9474,1.6579,14.6842,10.5789,1.1053,0.8947,1.7632,1.2632
49,E0,19/09/09,Burnley,Sunderland,3,1,H,1,1,D,C Foy,10,8,3,5,4,15,4,4,0,3,0,0,2.88,3.25,2.5,1,4.5789,4.7368,1.5000,2.0263,12.0789,11.6842,1.1053,1.2632,2.1579,1.4737
50,E0,19/09/09,Hull,Birmingham,0,1,A,0,0,D,P Dowd,16,14,11,9,15,13,10,8,0,2,0,0,2.4,3.25,3.0,1,3.9474,4.8947,1.6842,1.9474,10.2105,11.8947,0.8947,1.0000,1.9737,1.2368
51,E0,19/09/09,West Ham,Liverpool,2,3,A,2,2,D,A Marriner,8,19,5,15,13,17,4,4,3,3,0,0,6.5,4.0,1.53,1,4.7368,7.0526,1.6316,1.4474,14.4474,16.8947,1.2368,1.6053,1.7368,0.9211
52,E0,20/09/09,Chelsea,Tottenham,3,0,H,1,0,H,H Webb,25,9,15,4,7,9,11,3,0,2,0,0,1.5,4.0,7.0,1,7.5263,6.3421,1.4211,1.5263,21.9474,17.9211,2.7105,1.7632,0.8421,1.0789
53,E0,20/09/09,Everton,Blackburn,3,0,H,1,0,H,L Mason,18,7,11,4,15,18,6,2,1,2,0,0,1.8,3.3,5.0,1,6.0526,4.7632,1.5000,1.5000,15.5000,12.8684,1.5789,1.0789,1.2895,1.4474
54,E0,20/09/09,Man United,Man City,4,3,H,1,1,D,M Atkinson,21,10,11,6,15,14,11,1,2,2,0,0,1.57,4.0,6.0,1,7.8158,6.2368,1.2895,1.2895,18.2895,13.8421,2.2632,1.9211,0.7368,1.1842
55,E0,20/09/09,Wolves,Fulham,2,1,H,1,0,H,K Friend,12,3,4,1,14,11,3,3,1,1,0,0,2.5,3.25,2.88,1,5.3684,4.6579,1.6579,1.2105,11.4737,12.1842,0.8421,1.0263,1.4737,1.2105
56,E0,26/09/09,Birmingham,Bolton,1,2,A,0,1,A,S Bennett,12,10,6,4,9,17,8,4,2,1,0,0,2.2,3.25,3.4,1,4.8947,4.8158,1.9474,1.9474,11.8947,14.6842,1.0000,1.1053,1.2368,1.7632
57,E0,26/09/09,Blackburn,Aston Villa,2,1,H,1,1,D,M Clattenburg,15,10,7,5,14,11,6,5,2,3,1,0,3.1,3.25,2.38,1,4.7632,6.2105,1.5000,1.5526,12.8684,13.0789,1.0789,1.3684,1.4474,1.0263
58,E0,26/09/09,Fulham,Arsenal,0,1,A,0,0,D,M Atkinson,18,14,12,4,14,11,4,6,4,0,0,0,6.5,4.0,1.53,1,4.6579,6.7632,1.2105,1.4737,12.1842,17.3684,1.0263,2.1842,1.2105,1.0789
59,E0,26/09/09,Liverpool,Hull,6,1,H,2,1,H,P Walton,22,7,14,3,10,3,13,2,1,4,0,0,1.14,7.5,23.0,1,7.0526,3.9474,1.4474,1.6842,16.8947,10.2105,1.6053,0.8947,0.9211,1.9737
60,E0,26/09/09,Portsmouth,Everton,0,1,A,0,1,A,A Wiley,16,12,12,8,14,17,5,6,0,3,0,0,4.2,3.4,1.91,1,4.9737,6.0526,1.7895,1.5000,14.0263,15.5000,0.8947,1.5789,1.7368,1.2895
61,E0,26/09/09,Stoke,Man United,0,2,A,0,0,D,H Webb,2,13,1,7,9,8,2,7,1,1,0,0,8.5,4.5,1.4,1,4.7632,7.8158,1.6579,1.2895,10.5789,18.2895,0.8947,2.2632,1.2632,0.7368
62,E0,26/09/09,Tottenham,Burnley,5,0,H,2,0,H,M Dean,18,10,12,7,10,14,2,7,1,1,0,0,1.33,5.0,10.0,1,6.3421,4.5789,1.5263,1.5000,17.9211,12.0789,1.7632,1.1053,1.0789,2.1579
63,E0,26/09/09,Wigan,Chelsea,3,1,H,1,0,H,P Dowd,15,14,9,8,11,11,4,7,1,2,0,1,10.0,5.0,1.33,1,4.7632,7.5263,1.7105,1.4211,14.6053,21.9474,0.9737,2.7105,2.0789,0.8421
64,E0,27/09/09,Sunderland,Wolves,5,2,H,1,0,H,L Mason,10,15,8,11,18,11,7,8,1,3,0,0,1.73,3.6,5.0,1,4.7368,5.3684,2.0263,1.6579,11.6842,11.4737,1.2632,0.8421,1.4737,1.4737
65,E0,28/09/09,Man City,West Ham,3,1,H,2,1,H,C Foy,20,12,12,8,18,14,11,5,1,1,0,0,1.44,4.33,7.5,1,6.2368,4.7368,1.2895,1.6316,13.8421,14.4474,1.9211,1.2368,1.1842,1.7368
66,E0,03/10/09,Bolton,Tottenham,2,2,D,1,1,D,M Jones,12,17,9,9,15,16,5,6,2,1,0,0,3.8,3.6,1.95,1,4.8158,6.3421,1.9474,1.5263,14.6842,17.9211,1.1053,1.7632,1.7632,1.0789
67,E0,03/10/09,Burnley,Birmingham,2,1,H,0,0,D,K Friend,15,10,13,6,17,11,8,4,0,3,0,0,2.3,3.25,3.2,1,4.5789,4.8947,1.5000,1.9474,12.0789,11.8947,1.1053,1.0000,2.1579,1.2368
68,E0,03/10/09,Hull,Wigan,2,1,H,0,0,D,M Clattenburg,11,13,6,5,14,8,4,2,0,2,0,0,2.88,3.3,2.5,1,3.9474,4.7632,1.6842,1.7105,10.2105,14.6053,0.8947,0.9737,1.9737,2.0789
69,E0,03/10/09,Man United,Sunderland,2,2,D,0,1,A,A Wiley,17,4,9,3,11,15,14,1,2,3,0,1,1.2,6.5,15.0,1,7.8158,4.7368,1.2895,2.0263,18.2895,11.6842,2.2632,1.2632,0.7368,1.4737
70,E0,03/10/09,Wolves,Portsmouth,0,1,A,0,1,A,H Webb,11,12,5,8,8,12,8,6,1,2,0,0,2.0,3.4,3.8,1,5.3684,4.9737,1.6579,1.7895,11.4737,14.0263,0.8421,0.8947,1.4737,1.7368
71,E0,04/10/09,Arsenal,Blackburn,6,2,H,3,2,H,P Walton,24,7,18,7,9,10,8,1,1,1,0,0,1.2,6.5,15.0,1,6.7632,4.7632,1.4737,1.5000,17.3684,12.8684,2.1842,1.0789,1.0789,1.4474
72,E0,04/10/09,Chelsea,Liverpool,2,0,H,0,0,D,M Atkinson,12,12,8,3,14,17,5,8,1,1,0,0,2.1,3.3,3.6,1,7.5263,7.0526,1.4211,1.4474,21.9474,16.8947,2.7105,1.6053,0.8421,0.9211
73,E0,04/10/09,Everton,Stoke,1,1,D,0,0,D,A Marriner,24,8,17,6,5,15,11,4,1,3,0,0,1.57,4.0,6.0,1,6.0526,4.7632,1.5000,1.6579,15.5000,10.5789,1.5789,0.8947,1.2895,1.2632
74,E0,04/10/09,West Ham,Fulham,2,2,D,1,0,H,P Dowd,20,10,10,6,12,9,8,4,3,2,0,1,2.2,3.25,3.4,1,4.7368,4.6579,1.6316,1.2105,14.4474,12.1842,1.2368,1.0263,1.7368,1.2105
75,E0,05/10/09,Aston Villa,Man City,1,1,D,1,0,H,M Dean,12,9,6,7,10,8,6,6,1,2,0,0,2.75,3.25,2.63,1,6.2105,6.2368,1.5526,1.2895,13.0789,13.8421,1.3684,1.9211,1.0263,1.1842
76,E0,17/10/09,Arsenal,Birmingham,3,1,H,2,1,H,L Probert,20,3,12,2,8,16,7,3,1,2,0,0,1.17,7.0,19.0,1,6.7632,4.8947,1.4737,1.9474,17.3684,11.8947,2.1842,1.0000,1.0789,1.2368
77,E0,17/10/09,Aston Villa,Chelsea,2,1,H,1,1,D,K Friend,7,21,5,13,19,13,6,9,2,1,0,0,4.5,3.6,1.8,1,6.2105,7.5263,1.5526,1.4211,13.0789,21.9474,1.3684,2.7105,1.0263,0.8421
78,E0,17/10/09,Everton,Wolves,1,1,D,0,0,D,S Attwell,13,12,5,6,6,15,6,5,1,3,0,1,1.44,4.2,6.5,1,6.0526,5.3684,1.5000,1.6579,15.5000,11.4737,1.5789,0.8421,1.2895,1.4737
79,E0,17/10/09,Man United,Bolton,2,1,H,2,0,H,M Clattenburg,13,15,7,7,15,8,13,1,0,1,0,0,1.2,5.5,13.0,1,7.8158,4.8158,1.2895,1.9474,18.2895,14.6842,2.2632,1.1053,0.7368,1.7632
80,E0,17/10/09,Portsmouth,Tottenham,1,2,A,0,2,A,P Dowd,23,9,13,4,14,13,10,9,3,3,1,1,4.5,3.5,1.83,1,4.9737,6.3421,1.7895,1.5263,14.0263,17.9211,0.8947,1.7632,1.7368,1.0789
81,E0,17/10/09,Stoke,West Ham,2,1,H,1,1,D,M Atkinson,11,12,4,11,16,13,5,6,3,3,0,0,2.1,3.3,3.6,1,4.7632,4.7368,1.6579,1.6316,10.5789,14.4474,0.8947,1.2368,1.2632,1.7368
82,E0,17/10/09,Sunderland,Liverpool,1,0,H,1,0,H,M Jones,13,15,7,6,20,17,1,7,2,1,0,0,4.2,3.4,1.91,1,4.7368,7.0526,2.0263,1.4474,11.6842,16.8947,1.2632,1.6053,1.4737,0.9211
83,E0,18/10/09,Blackburn,Burnley,3,2,H,3,1,H,C Foy,12,9,6,5,18,14,3,2,3,3,0,0,1.73,3.6,5.0,1,4.7632,4.5789,1.5000,1.5000,12.8684,12.0789,1.0789,1.1053,1.4474,2.1579
84,E0,18/10/09,Wigan,Man City,1,1,D,1,0,H,A Wiley,13,5,7,4,15,11,6,6,2,1,0,1,5.0,3.6,1.73,1,4.7632,6.2368,1.7105,1.2895,14.6053,13.8421,0.9737,1.9211,2.0789,1.1842
85,E0,19/10/09,Fulham,Hull,2,0,H,1,0,H,A Marriner,17,5,11,2,13,15,7,4,1,1,0,0,1.67,3.6,5.5,1,4.6579,3.9474,1.2105,1.6842,12.1842,10.2105,1.0263,0.8947,1.2105,1.9737
86,E0,24/10/09,Birmingham,Sunderland,2,1,H,1,0,H,M Atkinson,19,14,13,6,9,14,6,8,3,1,0,0,2.9,3.25,2.5,1,4.8947,4.7368,1.9474,2.0263,11.8947,11.6842,1.0000,1.2632,1.2368,1.4737
87,E0,24/10/09,Burnley,Wigan,1,3,A,1,1,D,L Mason,12,13,9,8,12,11,7,4,2,0,0,0,2.5,3.3,2.88,1,4.5789,4.7632,1.5000,1.7105,12.0789,14.6053,1.1053,0.9737,2.1579,2.0789
88,E0,24/10/09,Chelsea,Blackburn,5,0,H,1,0,H,A Wiley,26,5,15,2,8,10,8,0,0,1,0,0,1.2,6.5,15.0,1,7.5263,4.7632,1.4211,1.5000,21.9474,12.8684,2.7105,1.0789,0.8421,1.4474
89,E0,24/10/09,Hull,Portsmouth,0,0,D,0,0,D,S Attwell,7,8,3,2,16,23,6,6,2,1,0,0,2.6,3.2,2.8,1,3.9474,4.9737,1.6842,1.7895,10.2105,14.0263,0.8947,0.8947,1.9737,1.7368
90,E0,24/10/09,Tottenham,Stoke,0,1,A,0,0,D,L Probert,22,8,12,2,8,18,7,1,0,3,0,0,1.44,4.33,7.5,1,6.3421,4.7632,1.5263,1.6579,17.9211,10.5789,1.7632,0.8947,1.0789,1.2632
91,E0,24/10/09,Wolves,Aston Villa,1,1,D,0,0,D,P Walton,8,12,4,8,10,16,8,3,1,2,0,0,3.5,3.2,2.2,1,5.3684,6.2105,1.6579,1.5526,11.4737,13.0789,0.8421,1.3684,1.4737,1.0263
92,E0,25/10/09,Bolton,Everton,3,2,H,2,1,H,P Dowd,12,17,8,12,14,15,4,4,3,1,0,0,2.63,3.25,2.75,1,4.8158,6.0526,1.9474,1.5000,14.6842,15.5000,1.1053,1.5789,1.7632,1.2895
93,E0,25/10/09,Liverpool,Man United,2,0,H,0,0,D,A Marriner,11,7,6,5,20,11,5,1,2,3,1,1,3.0,3.25,2.4,1,7.0526,7.8158,1.4474,1.2895,16.8947,18.2895,1.6053,2.2632,0.9211,0.7368
94,E0,25/10/09,Man City,Fulham,2,2,D,0,0,D,K Friend,20,11,7,5,11,12,14,2,0,2,0,0,1.44,4.2,8.0,1,6.2368,4.6579,1.2895,1.2105,13.8421,12.1842,1.9211,1.0263,1.1842,1.2105
95,E0,25/10/09,West Ham,Arsenal,2,2,D,0,2,A,C Foy,15,15,9,10,17,15,6,8,3,2,1,0,7.0,4.2,1.5,1,4.7368,6.7632,1.6316,1.4737,14.4474,17.3684,1.2368,2.1842,1.7368,1.0789
96,E0,31/10/09,Arsenal,Tottenham,3,0,H,2,0,H,M Clattenburg,18,7,12,5,10,10,6,2,1,1,0,0,1.57,4.0,6.0,1,6.7632,6.3421,1.4737,1.5263,17.3684,17.9211,2.1842,1.7632,1.0789,1.0789
97,E0,31/10/09,Bolton,Chelsea,0,4,A,0,1,A,P Walton,15,27,6,17,9,7,8,10,1,1,1,0,9.0,4.33,1.4,1,4.8158,7.5263,1.9474,1.4211,14.6842,21.9474,1.1053,2.7105,1.7632,0.8421
98,E0,31/10/09,Burnley,Hull,2,0,H,1,0,H,M Jones,11,8,5,6,12,13,8,1,1,4,0,1,1.91,3.4,4.2,1,4.5789,3.9474,1.5000,1.6842,12.0789,10.2105,1.1053,0.8947,2.1579,1.9737
99,E0,31/10/09,Everton,Aston Villa,1,1,D,1,0,H,L Probert,9,13,4,8,15,16,3,4,1,3,1,1,2.5,3.25,2.88,1,6.0526,6.2105,1.5000,1.5526,15.5000,13.0789,1.5789,1.3684,1.2895,1.0263
100,E0,31/10/09,Fulham,Liverpool,3,1,H,1,1,D,L Mason,10,6,6,3,10,13,2,2,1,0,0,2,4.2,3.4,1.91,1,4.6579,7.0526,1.2105,1.4474,12.1842,16.8947,1.0263,1.6053,1.2105,0.9211
101,E0,31/10/09,Man United,Blackburn,2,0,H,0,0,D,P Dowd,20,2,11,1,10,21,7,2,0,2,0,0,1.17,7.0,19.0,1,7.8158,4.7632,1.2895,1.5000,18.2895,12.8684,2.2632,1.0789,0.7368,1.4474
102,E0,31/10/09,Portsmouth,Wigan,4,0,H,2,0,H,A Wiley,21,8,11,3,11,10,7,4,0,1,0,0,2.38,3.3,3.0,1,4.9737,4.7632,1.7895,1.7105,14.0263,14.6053,0.8947,0.9737,1.7368,2.0789
103,E0,31/10/09,Stoke,Wolves,2,2,D,2,0,H,C Foy,10,11,5,7,13,15,4,3,0,3,0,0,1.91,3.4,4.2,1,4.7632,5.3684,1.6579,1.6579,10.5789,11.4737,0.8947,0.8421,1.2632,1.4737
104,E0,31/10/09,Sunderland,West Ham,2,2,D,1,2,A,A Marriner,17,15,7,9,12,16,7,3,3,3,1,1,2.0,3.3,4.0,1,4.7368,4.7368,2.0263,1.6316,11.6842,14.4474,1.2632,1.2368,1.4737,1.7368
105,E0,01/11/09,Birmingham,Man City,0,0,D,0,0,D,M Dean,7,14,4,6,9,8,4,8,3,1,1,0,4.33,3.6,1.83,1,4.8947,6.2368,1.9474,1.2895,11.8947,13.8421,1.0000,1.9211,1.2368,1.1842
