,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,MeanCornersHome,MeanCornersAway,MeanCardsHome,MeanCardsAway,MeanShotsHome,MeanShotsAway,MeanGoalsHome,MeanGoalsAway,MeanGoalsConHome,MeanGoalsConAway
10,E0,23/08/14,Aston Villa,Newcastle,0,0,D,0,0,D,M Dean,9,11,0,4,11,8,7,7,4,0,0,1,2.5,3.4,3.0,6,4.5000,5.8421,1.8421,1.7105,11.0000,12.3158,0.8158,1.0526,1.5000,1.6579
11,E0,23/08/14,Chelsea,Leicester,2,0,H,0,0,D,L Mason,27,6,10,4,11,11,8,7,0,1,0,0,1.2,7.5,17.0,6,5.9474,5.5526,1.9211,1.2895,14.8421,12.0000,1.9211,1.2105,0.8421,1.4474
12,E0,23/08/14,Crystal Palace,West Ham,1,3,A,0,2,A,M Clattenburg,9,17,4,8,14,11,6,9,1,3,0,0,2.5,3.3,3.1,6,5.5000,6.3421,1.6579,1.6842,11.6053,12.8421,1.2368,1.1579,1.3421,1.2368
13,E0,23/08/14,Everton,Arsenal,2,2,D,2,0,H,K Friend,8,13,2,3,10,18,3,3,1,4,0,0,2.8,3.4,2.7,6,5.1053,6.6842,1.7368,1.7895,12.7105,16.0526,1.2632,1.8684,1.3158,0.9474
14,E0,23/08/14,Southampton,West Brom,0,0,D,0,0,D,R East,8,8,2,2,14,15,1,5,1,2,0,0,1.85,3.7,4.75,6,5.4737,4.5000,1.5000,1.6842,13.3947,10.8421,1.4211,1.0000,0.8684,1.3421
15,E0,23/08/14,Swansea,Burnley,1,0,H,1,0,H,C Pawson,10,12,5,1,14,13,2,3,2,1,0,0,1.65,4.0,6.0,6,3.9737,4.5000,1.2632,1.6842,11.2105,11.3158,1.2105,0.7368,1.2895,1.3947
16,E0,24/08/14,Hull,Stoke,1,1,D,1,0,H,J Moss,9,19,2,3,10,10,4,5,1,3,1,0,2.5,3.25,3.2,6,4.4474,5.1316,1.9211,2.1579,11.2632,13.1579,0.8684,1.2632,1.3421,1.1842
17,E0,24/08/14,Sunderland,Man United,1,1,D,1,1,D,M Atkinson,11,10,3,3,10,15,4,4,0,2,0,0,5.0,4.0,1.75,6,4.8947,5.6316,2.4737,1.6842,10.7368,13.4737,0.8158,1.6316,1.3947,0.9737
18,E0,24/08/14,Tottenham,QPR,4,0,H,3,0,H,A Taylor,18,9,5,1,12,6,7,6,0,1,0,0,1.45,4.75,8.0,6,5.8947,4.7105,2.0789,1.9737,13.8684,14.0526,1.5263,1.1053,1.3947,1.9211
19,E0,25/08/14,Man City,Liverpool,3,1,H,1,0,H,M Oliver,9,11,4,3,13,7,6,7,1,1,0,0,1.85,4.0,4.33,6,7.2895,5.2105,2.0263,1.7368,17.6316,15.5263,2.1842,1.3684,1.0000,1.2632
20,E0,30/08/14,Burnley,Man United,0,0,D,0,0,D,C Foy,9,7,3,2,10,14,3,6,2,2,0,0,6.0,4.2,1.62,6,4.5000,5.6316,1.6842,1.6842,11.3158,13.4737,0.7368,1.6316,1.3947,0.9737
21,E0,30/08/14,Everton,Chelsea,3,6,A,1,2,A,J Moss,17,12,7,8,7,16,8,2,1,3,0,0,3.75,3.3,2.2,6,5.1053,5.9474,1.7368,1.9211,12.7105,14.8421,1.2632,1.9211,1.3158,0.8421
22,E0,30/08/14,Man City,Stoke,0,1,A,0,0,D,L Mason,16,7,2,2,14,5,11,4,2,1,0,0,1.18,8.0,18.0,6,7.2895,5.1316,2.0263,2.1579,17.6316,13.1579,2.1842,1.2632,1.0000,1.1842
23,E0,30/08/14,Newcastle,Crystal Palace,3,3,D,1,1,D,M Jones,18,12,4,7,12,19,11,4,1,3,0,0,1.75,3.75,5.25,6,5.8421,5.5000,1.7105,1.6579,12.3158,11.6053,1.0526,1.2368,1.6579,1.3421
24,E0,30/08/14,QPR,Sunderland,1,0,H,1,0,H,R Madley,18,16,5,6,8,9,4,6,1,2,0,0,2.4,3.25,3.3,6,4.7105,4.8947,1.9737,2.4737,14.0526,10.7368,1.1053,0.8158,1.9211,1.3947
25,E0,30/08/14,Swansea,West Brom,3,0,H,2,0,H,P Tierney,15,16,8,2,10,8,0,7,1,2,0,0,1.85,3.6,4.75,6,3.9737,4.5000,1.2632,1.6842,11.2105,10.8421,1.2105,1.0000,1.2895,1.3421
26,E0,30/08/14,West Ham,Southampton,1,3,A,1,1,D,M Dean,4,18,2,8,11,13,2,9,2,1,0,0,2.8,3.4,2.7,6,6.3421,5.4737,1.6842,1.5000,12.8421,13.3947,1.1579,1.4211,1.2368,0.8684
27,E0,31/08/14,Aston Villa,Hull,2,1,H,2,0,H,M Clattenburg,11,9,4,3,9,10,3,7,1,4,0,0,2.3,3.3,3.5,6,4.5000,4.4474,1.8421,1.9211,11.0000,11.2632,0.8158,0.8684,1.5000,1.3421
28,E0,31/08/14,Leicester,Arsenal,1,1,D,1,1,D,A Taylor,9,24,3,6,14,6,5,10,3,1,0,0,4.75,3.75,1.83,6,5.5526,6.6842,1.2895,1.7895,12.0000,16.0526,1.2105,1.8684,1.4474,0.9474
29,E0,31/08/14,Tottenham,Liverpool,0,3,A,0,1,A,P Dowd,7,17,1,8,14,11,7,3,0,4,0,0,2.7,3.5,2.7,6,5.8947,5.2105,2.0789,1.7368,13.8684,15.5263,1.5263,1.3684,1.3947,1.2632
30,E0,13/09/14,Arsenal,Man City,2,2,D,0,1,A,M Clattenburg,15,15,6,8,11,15,0,3,3,4,0,0,3.0,3.4,2.5,6,6.6842,7.2895,1.7895,2.0263,16.0526,17.6316,1.8684,2.1842,0.9474,1.0000
31,E0,13/09/14,Chelsea,Swansea,4,2,H,1,1,D,K Friend,29,11,9,2,12,11,7,4,0,3,0,0,1.3,5.75,12.0,6,5.9474,3.9737,1.9211,1.2632,14.8421,11.2105,1.9211,1.2105,0.8421,1.2895
32,E0,13/09/14,Crystal Palace,Burnley,0,0,D,0,0,D,M Dean,14,11,3,3,12,10,5,5,2,3,0,0,2.25,3.3,3.6,6,5.5000,4.5000,1.6579,1.6842,11.6053,11.3158,1.2368,0.7368,1.3421,1.3947
33,E0,13/09/14,Liverpool,Aston Villa,0,1,A,0,1,A,L Mason,18,5,1,1,9,10,7,6,2,1,0,0,1.3,6.0,11.0,6,5.2105,4.5000,1.7368,1.8421,15.5263,11.0000,1.3684,0.8158,1.2632,1.5000
34,E0,13/09/14,Southampton,Newcastle,4,0,H,2,0,H,C Foy,10,9,7,4,15,7,5,5,0,2,0,0,1.8,3.75,5.0,6,5.4737,5.8421,1.5000,1.7105,13.3947,12.3158,1.4211,1.0526,0.8684,1.6579
35,E0,13/09/14,Stoke,Leicester,0,1,A,0,0,D,M Oliver,24,8,4,1,8,15,13,3,3,0,0,0,2.1,3.4,4.0,6,5.1316,5.5526,2.1579,1.2895,13.1579,12.0000,1.2632,1.2105,1.1842,1.4474
36,E0,13/09/14,Sunderland,Tottenham,2,2,D,1,1,D,C Pawson,6,15,1,6,10,13,5,5,5,1,0,0,3.6,3.5,2.15,6,4.8947,5.8947,2.4737,2.0789,10.7368,13.8684,0.8158,1.5263,1.3947,1.3947
37,E0,13/09/14,West Brom,Everton,0,2,A,0,1,A,A Taylor,11,11,1,4,12,8,9,1,2,3,0,0,3.5,3.5,2.2,6,4.5000,5.1053,1.6842,1.7368,10.8421,12.7105,1.0000,1.2632,1.3421,1.3158
38,E0,14/09/14,Man United,QPR,4,0,H,3,0,H,P Dowd,19,9,9,2,11,8,3,1,1,0,0,0,1.29,6.25,12.0,6,5.6316,4.7105,1.6842,1.9737,13.4737,14.0526,1.6316,1.1053,0.9737,1.9211
39,E0,15/09/14,Hull,West Ham,2,2,D,1,0,H,M Atkinson,11,16,6,4,12,7,3,10,3,1,0,0,2.15,3.4,3.75,6,4.4474,6.3421,1.9211,1.6842,11.2632,12.8421,0.8684,1.1579,1.3421,1.2368
40,E0,20/09/14,Aston Villa,Arsenal,0,3,A,0,3,A,M Jones,6,9,2,3,11,9,5,5,1,3,0,0,4.75,3.6,1.85,6,4.5000,6.6842,1.8421,1.7895,11.0000,16.0526,0.8158,1.8684,1.5000,0.9474
41,E0,20/09/14,Burnley,Sunderland,0,0,D,0,0,D,A Taylor,17,14,6,6,14,14,5,1,1,2,0,0,2.5,3.3,3.1,6,4.5000,4.8947,1.6842,2.4737,11.3158,10.7368,0.7368,0.8158,1.3947,1.3947
42,E0,20/09/14,Newcastle,Hull,2,2,D,0,0,D,N Swarbrick,25,10,7,3,11,11,4,2,4,2,0,0,2.2,3.3,3.75,6,5.8421,4.4474,1.7105,1.9211,12.3158,11.2632,1.0526,0.8684,1.6579,1.3421
43,E0,20/09/14,QPR,Stoke,2,2,D,1,1,D,M Atkinson,21,8,5,4,6,15,10,1,2,4,0,0,2.8,3.25,2.8,6,4.7105,5.1316,1.9737,2.1579,14.0526,13.1579,1.1053,1.2632,1.9211,1.1842
44,E0,20/09/14,Swansea,Southampton,0,1,A,0,0,D,J Moss,5,11,2,4,11,15,2,4,0,4,1,0,2.5,3.3,3.1,6,3.9737,5.4737,1.2632,1.5000,11.2105,13.3947,1.2105,1.4211,1.2895,0.8684
45,E0,20/09/14,West Ham,Liverpool,3,1,H,2,1,H,C Pawson,13,11,7,5,16,11,7,5,4,1,0,0,4.5,3.8,1.85,6,6.3421,5.2105,1.6842,1.7368,12.8421,15.5263,1.1579,1.3684,1.2368,1.2632
46,E0,21/09/14,Everton,Crystal Palace,2,3,A,1,1,D,M Oliver,17,10,6,3,8,13,7,1,2,2,0,0,1.4,5.0,9.0,6,5.1053,5.5000,1.7368,1.6579,12.7105,11.6053,1.2632,1.2368,1.3158,1.3421
47,E0,21/09/14,Leicester,Man United,5,3,H,1,2,A,M Clattenburg,15,16,5,5,11,9,2,4,1,1,0,1,5.5,4.2,1.67,6,5.5526,5.6316,1.2895,1.6842,12.0000,13.4737,1.2105,1.6316,1.4474,0.9737
48,E0,21/09/14,Man City,Chelsea,1,1,D,0,0,D,M Dean,16,6,4,2,16,12,14,2,3,4,1,0,2.38,3.5,3.1,6,7.2895,5.9474,2.0263,1.9211,17.6316,14.8421,2.1842,1.9211,1.0000,0.8421
49,E0,21/09/14,Tottenham,West Brom,0,1,A,0,0,D,K Friend,7,10,1,4,12,7,9,7,2,2,0,0,1.53,4.33,7.0,6,5.8947,4.5000,2.0789,1.6842,13.8684,10.8421,1.5263,1.0000,1.3947,1.3421
50,E0,27/09/14,Arsenal,Tottenham,1,1,D,0,0,D,M Oliver,16,6,6,4,7,16,15,5,3,6,0,0,1.75,3.9,5.0,6,6.6842,5.8947,1.7895,2.0789,16.0526,13.8684,1.8684,1.5263,0.9474,1.3947
51,E0,27/09/14,Chelsea,Aston Villa,3,0,H,1,0,H,P Dowd,17,7,8,1,11,9,9,2,2,2,0,0,1.22,7.0,16.0,6,5.9474,4.5000,1.9211,1.8421,14.8421,11.0000,1.9211,0.8158,0.8421,1.5000
52,E0,27/09/14,Crystal Palace,Leicester,2,0,H,0,0,D,K Stroud,16,7,6,1,14,9,6,6,0,2,0,0,2.63,3.4,2.88,6,5.5000,5.5526,1.6579,1.2895,11.6053,12.0000,1.2368,1.2105,1.3421,1.4474
53,E0,27/09/14,Hull,Man City,2,4,A,2,2,D,A Taylor,10,20,5,6,10,6,3,8,0,2,0,0,6.5,4.2,1.57,6,4.4474,7.2895,1.9211,2.0263,11.2632,17.6316,0.8684,2.1842,1.3421,1.0000
54,E0,27/09/14,Liverpool,Everton,1,1,D,0,0,D,M Atkinson,24,11,8,5,8,9,8,2,2,1,0,0,1.91,3.75,4.33,6,5.2105,5.1053,1.7368,1.7368,15.5263,12.7105,1.3684,1.2632,1.2632,1.3158
55,E0,27/09/14,Man United,West Ham,2,1,H,2,1,H,L Mason,8,13,3,4,10,12,7,10,1,3,1,0,1.4,5.5,8.0,6,5.6316,6.3421,1.6842,1.6842,13.4737,12.8421,1.6316,1.1579,0.9737,1.2368
56,E0,27/09/14,Southampton,QPR,2,1,H,0,0,D,M Clattenburg,19,10,9,2,12,11,6,3,2,1,0,0,1.44,4.6,8.5,6,5.4737,4.7105,1.5000,1.9737,13.3947,14.0526,1.4211,1.1053,0.8684,1.9211
57,E0,27/09/14,Sunderland,Swansea,0,0,D,0,0,D,C Foy,15,7,3,1,13,15,10,1,2,1,0,1,2.9,3.3,2.63,6,4.8947,3.9737,2.4737,1.2632,10.7368,11.2105,0.8158,1.2105,1.3947,1.2895
58,E0,28/09/14,West Brom,Burnley,4,0,H,2,0,H,J Moss,20,10,6,2,7,9,10,2,1,2,0,0,2.0,3.5,4.2,6,4.5000,4.5000,1.6842,1.6842,10.8421,11.3158,1.0000,0.7368,1.3421,1.3947
59,E0,29/09/14,Stoke,Newcastle,1,0,H,1,0,H,C Pawson,12,16,3,1,20,15,2,10,1,2,0,0,2.15,3.4,3.8,6,5.1316,5.8421,2.1579,1.7105,13.1579,12.3158,1.2632,1.0526,1.1842,1.6579
60,E0,04/10/14,Aston Villa,Man City,0,2,A,0,0,D,C Foy,6,27,1,7,4,6,0,7,0,1,0,0,7.5,4.5,1.5,6,4.5000,7.2895,1.8421,2.0263,11.0000,17.6316,0.8158,2.1842,1.5000,1.0000
61,E0,04/10/14,Hull,Crystal Palace,2,0,H,0,0,D,M Dean,15,11,2,2,6,14,6,7,1,2,0,0,2.1,3.5,3.8,6,4.4474,5.5000,1.9211,1.6579,11.2632,11.6053,0.8684,1.2368,1.3421,1.3421
62,E0,04/10/14,Leicester,Burnley,2,2,D,2,1,H,P Dowd,15,10,6,4,16,12,9,3,2,2,0,0,1.8,3.75,5.0,6,5.5526,4.5000,1.2895,1.6842,12.0000,11.3158,1.2105,0.7368,1.4474,1.3947
63,E0,04/10/14,Liverpool,West Brom,2,1,H,1,0,H,M Oliver,19,8,7,4,12,15,5,5,2,2,0,0,1.44,5.0,7.5,6,5.2105,4.5000,1.7368,1.6842,15.5263,10.8421,1.3684,1.0000,1.2632,1.3421
64,E0,04/10/14,Sunderland,Stoke,3,1,H,2,1,H,N Swarbrick,8,11,3,5,10,17,7,4,3,4,0,0,2.55,3.25,3.1,6,4.8947,5.1316,2.4737,2.1579,10.7368,13.1579,0.8158,1.2632,1.3947,1.1842
65,E0,04/10/14,Swansea,Newcastle,2,2,D,1,1,D,L Mason,11,9,5,4,11,15,3,1,1,3,0,0,1.91,3.7,4.33,6,3.9737,5.8421,1.2632,1.7105,11.2105,12.3158,1.2105,1.0526,1.2895,1.6579
66,E0,05/10/14,Chelsea,Arsenal,2,0,H,1,0,H,M Atkinson,5,10,3,0,14,10,2,2,4,3,0,0,1.67,4.2,5.25,6,5.9474,6.6842,1.9211,1.7895,14.8421,16.0526,1.9211,1.8684,0.8421,0.9474
67,E0,05/10/14,Man United,Everton,2,1,H,1,0,H,K Friend,15,10,4,6,18,11,11,6,4,3,0,0,1.67,4.2,5.25,6,5.6316,5.1053,1.6842,1.7368,13.4737,12.7105,1.6316,1.2632,0.9737,1.3158
68,E0,05/10/14,Tottenham,Southampton,1,0,H,1,0,H,M Jones,9,7,4,3,15,9,10,5,2,1,0,0,2.2,3.5,3.5,6,5.8947,5.4737,2.0789,1.5000,13.8684,13.3947,1.5263,1.4211,1.3947,0.8684
69,E0,05/10/14,West Ham,QPR,2,0,H,1,0,H,A Taylor,11,10,3,3,10,11,7,5,2,2,0,0,1.91,3.6,4.5,6,6.3421,4.7105,1.6842,1.9737,12.8421,14.0526,1.1579,1.1053,1.2368,1.9211
70,E0,18/10/14,Arsenal,Hull,2,2,D,1,1,D,R East,25,4,9,4,9,13,10,0,2,2,0,0,1.4,5.0,9.0,6,6.6842,4.4474,1.7895,1.9211,16.0526,11.2632,1.8684,0.8684,0.9474,1.3421
71,E0,18/10/14,Burnley,West Ham,1,3,A,0,0,D,K Friend,17,22,3,6,3,10,5,7,0,1,0,0,2.8,3.4,2.7,6,4.5000,6.3421,1.6842,1.6842,11.3158,12.8421,0.7368,1.1579,1.3947,1.2368
72,E0,18/10/14,Crystal Palace,Chelsea,1,2,A,0,1,A,C Pawson,7,14,4,5,13,7,3,2,1,1,1,1,8.5,4.75,1.44,6,5.5000,5.9474,1.6579,1.9211,11.6053,14.8421,1.2368,1.9211,1.3421,0.8421
73,E0,18/10/14,Everton,Aston Villa,3,0,H,1,0,H,A Taylor,15,10,6,2,11,16,3,4,2,2,0,0,1.6,4.0,6.5,6,5.1053,4.5000,1.7368,1.8421,12.7105,11.0000,1.2632,0.8158,1.3158,1.5000
74,E0,18/10/14,Man City,Tottenham,4,1,H,2,1,H,J Moss,20,19,12,7,11,9,3,4,1,2,0,1,1.45,4.75,8.0,6,7.2895,5.8947,2.0263,2.0789,17.6316,13.8684,2.1842,1.5263,1.0000,1.3947
75,E0,18/10/14,Newcastle,Leicester,1,0,H,0,0,D,M Atkinson,19,7,6,2,13,15,10,7,0,3,0,0,2.25,3.6,3.3,6,5.8421,5.5526,1.7105,1.2895,12.3158,12.0000,1.0526,1.2105,1.6579,1.4474
76,E0,18/10/14,Southampton,Sunderland,8,0,H,3,0,H,A Marriner,20,12,11,1,11,8,5,6,1,3,0,0,1.57,4.0,7.0,6,5.4737,4.8947,1.5000,2.4737,13.3947,10.7368,1.4211,0.8158,0.8684,1.3947
77,E0,19/10/14,QPR,Liverpool,2,3,A,0,0,D,P Dowd,15,15,6,5,10,15,7,2,2,3,0,0,6.0,4.2,1.6,6,4.7105,5.2105,1.9737,1.7368,14.0526,15.5263,1.1053,1.3684,1.9211,1.2632
78,E0,19/10/14,Stoke,Swansea,2,1,H,1,1,D,M Oliver,17,13,3,5,17,7,3,5,4,1,0,0,2.5,3.3,3.1,6,5.1316,3.9737,2.1579,1.2632,13.1579,11.2105,1.2632,1.2105,1.1842,1.2895
79,E0,20/10/14,West Brom,Man United,2,2,D,1,0,H,M Dean,8,22,2,7,6,8,0,11,1,2,0,0,5.0,4.0,1.75,6,4.5000,5.6316,1.6842,1.6842,10.8421,13.4737,1.0000,1.6316,1.3421,0.9737
80,E0,25/10/14,Liverpool,Hull,0,0,D,0,0,D,N Swarbrick,17,6,4,3,12,17,14,1,3,2,0,0,1.44,4.75,8.0,6,5.2105,4.4474,1.7368,1.9211,15.5263,11.2632,1.3684,0.8684,1.2632,1.3421
81,E0,25/10/14,Southampton,Stoke,1,0,H,1,0,H,J Moss,20,8,2,1,10,12,6,3,0,2,0,0,1.65,4.0,6.0,6,5.4737,5.1316,1.5000,2.1579,13.3947,13.1579,1.4211,1.2632,0.8684,1.1842
82,E0,25/10/14,Sunderland,Arsenal,0,2,A,0,1,A,K Friend,11,15,3,5,11,9,3,3,3,3,0,0,5.5,3.8,1.73,6,4.8947,6.6842,2.4737,1.7895,10.7368,16.0526,0.8158,1.8684,1.3947,0.9474
83,E0,25/10/14,Swansea,Leicester,2,0,H,1,0,H,M Jones,7,9,3,4,7,10,2,2,0,0,0,0,1.95,3.7,4.2,6,3.9737,5.5526,1.2632,1.2895,11.2105,12.0000,1.2105,1.2105,1.2895,1.4474
84,E0,25/10/14,West Brom,Crystal Palace,2,2,D,0,2,A,M Clattenburg,17,8,4,6,14,8,6,3,3,1,0,0,1.91,3.6,4.5,6,4.5000,5.5000,1.6842,1.6579,10.8421,11.6053,1.0000,1.2368,1.3421,1.3421
85,E0,25/10/14,West Ham,Man City,2,1,H,1,0,H,M Atkinson,12,21,4,5,12,14,4,8,2,1,0,0,6.5,4.5,1.55,6,6.3421,7.2895,1.6842,2.0263,12.8421,17.6316,1.1579,2.1842,1.2368,1.0000
86,E0,26/10/14,Burnley,Everton,1,3,A,1,2,A,A Marriner,14,15,3,6,12,7,5,4,4,2,0,0,4.75,3.75,1.83,6,4.5000,5.1053,1.6842,1.7368,11.3158,12.7105,0.7368,1.2632,1.3947,1.3158
87,E0,26/10/14,Man United,Chelsea,1,1,D,0,0,D,P Dowd,19,9,7,4,13,14,4,7,3,5,0,1,2.88,3.6,2.5,6,5.6316,5.9474,1.6842,1.9211,13.4737,14.8421,1.6316,1.9211,0.9737,0.8421
88,E0,26/10/14,Tottenham,Newcastle,1,2,A,1,0,H,A Taylor,17,8,2,2,9,12,10,2,2,4,0,0,1.75,3.9,5.0,6,5.8947,5.8421,2.0789,1.7105,13.8684,12.3158,1.5263,1.0526,1.3947,1.6579
89,E0,27/10/14,QPR,Aston Villa,2,0,H,1,0,H,L Mason,11,15,4,6,11,14,2,4,0,2,0,0,2.38,3.25,3.4,6,4.7105,4.5000,1.9737,1.8421,14.0526,11.0000,1.1053,0.8158,1.9211,1.5000
90,E0,01/11/14,Arsenal,Burnley,3,0,H,0,0,D,C Pawson,32,6,13,2,5,9,18,1,0,1,0,0,1.25,6.5,14.0,6,6.6842,4.5000,1.7895,1.6842,16.0526,11.3158,1.8684,0.7368,0.9474,1.3947
91,E0,01/11/14,Chelsea,QPR,2,1,H,1,0,H,M Jones,18,7,8,1,8,12,13,2,0,0,0,0,1.17,8.5,21.0,6,5.9474,4.7105,1.9211,1.9737,14.8421,14.0526,1.9211,1.1053,0.8421,1.9211
92,E0,01/11/14,Everton,Swansea,0,0,D,0,0,D,K Friend,17,8,3,0,10,15,11,0,2,3,0,1,1.75,3.8,5.25,6,5.1053,3.9737,1.7368,1.2632,12.7105,11.2105,1.2632,1.2105,1.3158,1.2895
93,E0,01/11/14,Hull,Southampton,0,1,A,0,1,A,M Atkinson,8,10,1,3,6,9,7,4,1,0,0,0,3.8,3.6,2.05,6,4.4474,5.4737,1.9211,1.5000,11.2632,13.3947,0.8684,1.4211,1.3421,0.8684
94,E0,01/11/14,Leicester,West Brom,0,1,A,0,0,D,S Attwell,14,8,5,3,5,12,8,3,0,1,0,0,2.3,3.5,3.3,6,5.5526,4.5000,1.2895,1.6842,12.0000,10.8421,1.2105,1.0000,1.4474,1.3421
95,E0,01/11/14,Newcastle,Liverpool,1,0,H,0,0,D,A Marriner,14,6,3,3,13,8,7,2,4,3,0,0,3.8,3.75,2.0,6,5.8421,5.2105,1.7105,1.7368,12.3158,15.5263,1.0526,1.3684,1.6579,1.2632
96,E0,01/11/14,Stoke,West Ham,2,2,D,1,0,H,C Foy,21,10,6,2,14,13,9,2,1,1,0,0,2.38,3.4,3.25,6,5.1316,6.3421,2.1579,1.6842,13.1579,12.8421,1.2632,1.1579,1.1842,1.2368
97,E0,02/11/14,Aston Villa,Tottenham,1,2,A,1,0,H,N Swarbrick,12,18,1,7,12,11,3,9,3,3,1,0,3.75,3.6,2.1,6,4.5000,5.8947,1.8421,2.0789,11.0000,13.8684,0.8158,1.5263,1.5000,1.3947
98,E0,02/11/14,Man City,Man United,1,0,H,0,0,D,M Oliver,16,9,6,2,15,9,7,4,3,1,0,1,1.91,3.75,4.33,6,7.2895,5.6316,2.0263,1.6842,17.6316,13.4737,2.1842,1.6316,1.0000,0.9737
99,E0,03/11/14,Crystal Palace,Sunderland,1,3,A,0,1,A,P Dowd,9,8,1,7,12,19,11,2,0,3,1,0,2.1,3.5,3.8,6,5.5000,4.8947,1.6579,2.4737,11.6053,10.7368,1.2368,0.8158,1.3421,1.3947
100,E0,08/11/14,Burnley,Hull,1,0,H,0,0,D,M Clattenburg,14,12,3,1,17,17,7,1,6,4,0,0,2.5,3.4,3.0,6,4.5000,4.4474,1.6842,1.9211,11.3158,11.2632,0.7368,0.8684,1.3947,1.3421
101,E0,08/11/14,Liverpool,Chelsea,1,2,A,1,1,D,A Taylor,12,15,4,5,9,12,5,7,2,5,0,0,3.4,3.4,2.3,6,5.2105,5.9474,1.7368,1.9211,15.5263,14.8421,1.3684,1.9211,1.2632,0.8421
102,E0,08/11/14,Man United,Crystal Palace,1,0,H,0,0,D,C Foy,23,6,5,1,8,12,11,4,1,3,0,0,1.3,6.0,11.0,6,5.6316,5.5000,1.6842,1.6579,13.4737,11.6053,1.6316,1.2368,0.9737,1.3421
103,E0,08/11/14,QPR,Man City,2,2,D,1,1,D,M Dean,17,23,4,6,9,10,7,7,4,2,0,0,7.0,4.75,1.5,6,4.7105,7.2895,1.9737,2.0263,14.0526,17.6316,1.1053,2.1842,1.9211,1.0000
104,E0,08/11/14,Southampton,Leicester,2,0,H,0,0,D,M Oliver,18,5,6,0,10,12,13,4,2,2,0,0,1.44,4.75,8.0,6,5.4737,5.5526,1.5000,1.2895,13.3947,12.0000,1.4211,1.2105,0.8684,1.4474
105,E0,08/11/14,West Ham,Aston Villa,0,0,D,0,0,D,J Moss,21,12,5,4,9,10,13,2,0,3,0,0,1.75,3.75,5.5,6,6.3421,4.5000,1.6842,1.8421,12.8421,11.0000,1.1579,0.8158,1.2368,1.5000
